year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3129.00,523.00,201.33,12.51,186.37,0.00,122.78,8.00,1.00,35007.00,18301.00,847.00,7502.00,0.00,8357.00
2023,9,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2140.00,422.00,101.23,16.77,162.29,0.00,141.72,62.00,29.00,47059.00,16033.00,1530.00,16191.00,0.00,13305.00
2023,9,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1565.00,294.00,105.59,4.80,120.55,0.00,63.06,11.00,12.00,19703.00,6398.00,620.00,8023.00,0.00,4662.00
2023,9,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",114.00,16.00,10.52,0.00,3.52,0.00,1.96,0.00,0.00,638.00,470.00,0.00,73.00,0.00,95.00
2023,9,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",805.00,218.00,67.02,2.37,106.99,0.00,41.62,13.00,12.00,13146.00,3526.00,263.00,5473.00,0.00,3884.00
2023,9,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5655.00,631.00,252.44,30.21,141.19,0.00,207.16,22.00,18.00,58544.00,30396.00,4087.00,7696.00,0.00,16365.00
2023,9,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",923.00,227.00,98.07,4.06,60.29,0.00,64.58,13.00,1.00,17758.00,8926.00,770.00,2674.00,0.00,5388.00
2023,9,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",519.00,75.00,33.55,0.00,24.05,1.00,16.40,0.00,2.00,4351.00,2111.00,0.00,1026.00,64.00,1150.00
2023,9,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",816.00,117.00,58.10,2.19,31.13,0.49,25.09,2.00,1.00,6390.00,3724.00,143.00,1105.00,39.00,1379.00
2023,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",808.00,122.00,52.41,4.98,40.50,0.00,24.12,4.00,0.00,6553.00,3722.00,495.00,1197.00,0.00,1139.00
2023,9,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2883.00,339.00,122.32,10.38,91.36,1.00,113.94,20.00,1.00,27493.00,11315.00,1269.00,4604.00,15.00,10290.00
2023,9,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1127.00,157.00,73.10,5.14,49.19,0.00,29.56,7.00,1.00,12394.00,7222.00,385.00,3252.00,0.00,1535.00
2023,9,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4311.00,495.00,192.05,9.21,79.05,0.79,213.90,15.00,1.00,41433.00,19382.00,988.00,3565.00,108.00,17390.00
2023,9,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",987.00,163.00,67.94,4.83,48.94,0.00,41.29,6.00,1.00,10059.00,3537.00,524.00,2648.00,0.00,3350.00
2023,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19716.00,3416.00,928.68,169.57,935.84,1.00,1380.91,475.00,125.00,303248.00,110115.00,22089.00,70200.00,43.00,100801.00
2023,8,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1082.00,242.00,121.28,5.98,40.50,0.00,74.24,20.00,5.00,19570.00,10166.00,817.00,2111.00,0.00,6476.00
2023,8,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",736.00,152.00,77.38,7.17,24.10,0.00,43.36,9.00,0.00,10263.00,4982.00,626.00,1360.00,0.00,3295.00
2023,8,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2338.00,498.00,129.94,16.81,147.11,0.00,204.14,27.00,3.00,37855.00,12993.00,1479.00,6823.00,0.00,16560.00
2023,8,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",466.00,106.00,50.14,9.16,14.73,0.00,31.97,6.00,0.00,8290.00,2981.00,1728.00,1123.00,0.00,2458.00
2023,8,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",601.00,101.00,46.76,6.63,21.96,0.00,25.65,9.00,1.00,9448.00,5048.00,846.00,1057.00,0.00,2497.00
2023,8,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",697.00,171.00,82.84,8.11,37.91,0.00,42.14,14.00,8.00,10280.00,4763.00,657.00,1563.00,0.00,3297.00
2023,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1127.00,283.00,111.56,8.07,109.05,0.00,54.32,7.00,4.00,17700.00,8909.00,565.00,4219.00,0.00,4007.00
2023,8,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",953.00,219.00,104.36,4.02,51.67,0.00,58.95,15.00,5.00,13855.00,7495.00,299.00,2232.00,0.00,3829.00
2023,8,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5436.00,899.00,294.11,31.83,182.39,0.59,390.09,115.00,21.00,77603.00,30383.00,3190.00,11167.00,44.00,32819.00
2023,8,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",586.00,108.00,58.51,6.60,22.40,1.00,19.49,11.00,0.00,7284.00,3903.00,829.00,1505.00,53.00,994.00
2023,8,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",941.00,224.00,107.04,8.53,70.47,1.45,36.50,10.00,5.00,13794.00,6970.00,847.00,3618.00,79.00,2280.00
2023,8,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",275.00,55.00,26.25,6.64,7.46,0.00,14.64,3.00,1.00,4191.00,1671.00,623.00,505.00,0.00,1392.00
2023,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.00,143.00,70.96,5.07,33.69,0.00,33.27,13.00,1.00,13484.00,7736.00,1491.00,1637.00,0.00,2620.00
2023,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2527.00,442.00,160.43,15.88,120.59,1.00,144.10,19.00,3.00,41797.00,21454.00,2364.00,5403.00,27.00,12549.00
2023,8,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1320.00,263.00,113.69,9.28,65.27,1.00,73.76,10.00,4.00,15916.00,7740.00,809.00,2724.00,48.00,4595.00
2023,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3348.00,610.00,252.91,28.97,147.87,1.38,178.88,29.00,3.00,48703.00,24768.00,3604.00,6509.00,120.00,13702.00
2023,8,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2164.00,368.00,138.08,22.12,81.40,2.49,123.91,42.00,7.00,28020.00,10486.00,1701.00,6227.00,97.00,9509.00
2023,8,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1723.00,398.00,157.36,14.80,134.67,0.00,91.17,12.00,8.00,25221.00,10291.00,1699.00,7313.00,0.00,5918.00
2023,8,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",120.00,30.00,14.32,0.64,5.49,0.00,9.55,4.00,1.00,1861.00,1083.00,49.00,232.00,0.00,497.00
2023,8,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",840.00,214.00,76.11,7.03,83.74,0.00,47.12,6.00,7.00,14702.00,6604.00,325.00,4244.00,0.00,3529.00
2023,8,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6471.00,948.00,333.82,30.40,171.29,2.03,410.46,48.00,7.00,81782.00,41152.00,2833.00,7655.00,90.00,30052.00
2023,8,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1040.00,265.00,117.03,8.57,69.43,0.00,69.97,16.00,9.00,19013.00,8913.00,762.00,3975.00,0.00,5363.00
2023,8,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",564.00,112.00,65.93,7.26,16.26,0.00,22.55,11.00,2.00,7848.00,4420.00,437.00,1137.00,0.00,1854.00
2023,8,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",864.00,158.00,74.48,8.75,33.60,0.00,41.18,10.00,3.00,10874.00,5001.00,932.00,1935.00,0.00,3006.00
2023,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",843.00,186.00,85.80,5.08,53.28,0.00,41.85,13.00,6.00,11587.00,7049.00,325.00,2168.00,0.00,2045.00
2023,8,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",3201.00,391.00,149.62,16.70,79.87,0.00,144.81,29.00,4.00,36535.00,19341.00,1439.00,3245.00,0.00,12510.00
2023,8,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1243.00,226.00,103.02,8.17,55.89,0.00,58.93,15.00,0.00,13967.00,7440.00,1273.00,1837.00,0.00,3417.00
2023,8,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4710.00,644.00,238.56,22.58,105.03,0.00,277.83,32.00,15.00,58212.00,26017.00,2266.00,4878.00,0.00,25051.00
2023,8,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1070.00,206.00,96.96,8.52,43.81,3.43,53.28,77.00,5.00,13151.00,6873.00,1020.00,2036.00,246.00,2976.00
2023,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20084.00,3909.00,1293.91,197.20,772.69,1.88,1643.32,259.00,88.00,335957.00,152758.00,15569.00,48958.00,251.00,118421.00
2023,7,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1011.00,281.00,124.89,4.69,67.36,0.13,83.93,19.00,2.00,18813.00,10147.00,509.00,2599.00,29.00,5529.00
2023,7,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",717.00,159.00,75.49,5.08,36.34,0.00,42.09,5.00,2.00,10428.00,4892.00,455.00,2168.00,0.00,2913.00
2023,7,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2323.00,716.00,207.20,29.33,209.85,0.73,268.89,59.00,21.00,66858.00,22428.00,2635.00,17718.00,46.00,24031.00
2023,7,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",461.00,149.00,78.63,4.42,24.94,0.00,41.02,6.00,4.00,10481.00,5078.00,460.00,2121.00,0.00,2822.00
2023,7,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",575.00,105.00,47.87,4.73,25.85,0.00,26.55,4.00,1.00,5597.00,2797.00,318.00,1039.00,0.00,1443.00
2023,7,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",694.00,208.00,95.07,10.62,47.08,0.00,55.24,11.00,11.00,11108.00,5043.00,1052.00,2136.00,0.00,2877.00
2023,7,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1141.00,362.00,118.99,9.37,147.74,0.00,85.90,16.00,9.00,28670.00,12272.00,830.00,8618.00,0.00,6950.00
2023,7,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",927.00,281.00,132.58,10.89,72.48,0.00,65.05,19.00,0.00,21042.00,10620.00,859.00,3624.00,0.00,5939.00
2023,7,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5477.00,1205.00,389.65,62.16,247.25,0.51,505.43,82.00,11.00,99856.00,38415.00,6622.00,12938.00,37.00,41844.00
2023,7,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",566.00,151.00,57.80,7.47,64.56,1.00,20.16,21.00,7.00,10658.00,3515.00,592.00,5238.00,39.00,1274.00
2023,7,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",977.00,279.00,125.08,11.71,76.31,0.00,65.90,14.00,6.00,17438.00,8445.00,721.00,4208.00,0.00,4064.00
2023,7,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",268.00,71.00,40.37,2.10,11.68,0.00,16.85,3.00,1.00,4871.00,2848.00,103.00,660.00,0.00,1260.00
2023,7,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",688.00,167.00,80.19,5.40,39.31,0.00,42.11,15.00,1.00,14238.00,8206.00,513.00,1953.00,0.00,3566.00
2023,7,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2583.00,709.00,190.49,31.21,273.34,0.00,213.95,68.00,26.00,64757.00,23478.00,2411.00,19196.00,0.00,19672.00
2023,7,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1321.00,357.00,157.47,12.79,84.43,0.00,102.31,21.00,1.00,21584.00,10429.00,834.00,4294.00,0.00,6027.00
2023,7,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3372.00,728.00,316.15,32.80,155.79,1.00,222.27,35.00,2.00,60013.00,29714.00,7599.00,6602.00,18.00,16080.00
2023,7,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2075.00,592.00,166.37,22.07,209.76,0.00,193.79,93.00,26.00,51264.00,16678.00,1797.00,15540.00,0.00,17249.00
2023,7,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1760.00,637.00,221.08,15.87,232.97,0.00,167.08,29.00,18.00,46408.00,14878.00,1945.00,16099.00,0.00,13486.00
2023,7,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",122.00,48.00,26.16,1.27,10.92,0.00,9.66,2.00,1.00,3442.00,1765.00,366.00,619.00,0.00,692.00
2023,7,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",881.00,326.00,122.56,9.37,114.39,0.45,79.23,21.00,3.00,23915.00,10283.00,770.00,6039.00,35.00,6788.00
2023,7,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6449.00,1222.00,453.27,61.44,226.42,1.00,479.87,75.00,5.00,99291.00,45296.00,6655.00,11201.00,25.00,36114.00
2023,7,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",998.00,310.00,133.46,6.89,106.19,1.00,62.46,35.00,6.00,22243.00,9131.00,1280.00,6747.00,24.00,5061.00
2023,7,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",560.00,166.00,89.19,6.92,44.60,0.00,25.29,9.00,1.00,9518.00,5266.00,640.00,2056.00,0.00,1556.00
2023,7,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",870.00,200.00,103.45,5.62,31.51,0.00,59.42,13.00,2.00,11933.00,7019.00,548.00,1246.00,0.00,3120.00
2023,7,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",863.00,195.00,96.37,3.63,40.33,1.00,53.67,5.00,3.00,12191.00,7244.00,252.00,1455.00,47.00,3193.00
2023,7,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",3201.00,643.00,280.21,24.41,128.19,0.00,210.19,27.00,2.00,51989.00,30194.00,1552.00,5288.00,0.00,14955.00
2023,7,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1279.00,303.00,144.88,10.64,66.54,0.40,80.54,12.00,0.00,20767.00,11585.00,1403.00,3135.00,33.00,4611.00
2023,7,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4697.00,821.00,306.47,32.03,122.60,0.00,359.89,68.00,4.00,66767.00,29047.00,3114.00,6183.00,0.00,28423.00
2023,7,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1104.00,332.00,138.82,4.52,84.57,0.87,103.23,13.00,3.00,25420.00,10832.00,807.00,5265.00,77.00,8439.00
2023,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19213.00,3983.00,1205.19,160.84,850.29,4.74,1761.94,215.00,50.00,324572.00,140205.00,18299.00,46454.00,249.00,119365.00
2023,6,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",893.00,215.00,92.77,6.32,52.10,0.00,63.81,8.00,4.00,15235.00,7987.00,282.00,2243.00,0.00,4723.00
2023,6,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",705.00,181.00,92.90,3.91,37.32,0.00,46.86,5.00,4.00,11443.00,6711.00,221.00,1902.00,0.00,2609.00
2023,6,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2206.00,622.00,213.99,15.84,194.50,0.88,196.79,43.00,3.00,48833.00,21422.00,1526.00,9310.00,42.00,16533.00
2023,6,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",463.00,131.00,75.82,2.09,16.76,0.00,36.32,7.00,4.00,9078.00,5211.00,260.00,1325.00,0.00,2282.00
2023,6,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",565.00,114.00,51.98,2.26,22.90,0.00,36.86,5.00,0.00,7463.00,4069.00,158.00,981.00,0.00,2255.00
2023,6,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",674.00,159.00,75.22,7.88,38.69,0.00,37.21,12.00,8.00,8956.00,4089.00,426.00,1651.00,0.00,2790.00
2023,6,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1055.00,306.00,107.63,9.94,130.07,0.00,58.36,12.00,7.00,20554.00,8390.00,772.00,6872.00,0.00,4520.00
2023,6,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",906.00,240.00,99.56,7.71,73.87,0.00,58.86,18.00,6.00,15749.00,7102.00,299.00,4007.00,0.00,4341.00
2023,6,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5291.00,1131.00,395.85,47.84,228.12,0.00,459.19,76.00,7.00,90627.00,39411.00,5604.00,10160.00,0.00,35452.00
2023,6,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",562.00,158.00,62.90,5.75,69.43,0.00,19.92,21.00,3.00,12088.00,4217.00,428.00,6012.00,0.00,1431.00
2023,6,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",951.00,301.00,122.19,7.73,102.24,0.00,68.84,16.00,13.00,19432.00,7935.00,407.00,5828.00,0.00,5262.00
2023,6,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",262.00,69.00,37.64,1.59,10.18,0.00,19.59,2.00,0.00,3572.00,2098.00,188.00,370.00,0.00,916.00
2023,6,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",684.00,169.00,66.21,6.41,41.73,0.00,54.65,10.00,3.00,11512.00,5232.00,230.00,1888.00,0.00,4162.00
2023,6,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2472.00,706.00,238.09,29.13,264.79,3.22,170.76,63.00,6.00,60887.00,24931.00,3736.00,15790.00,253.00,16177.00
2023,6,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1277.00,310.00,147.85,8.62,67.94,0.00,85.59,15.00,0.00,19633.00,10027.00,838.00,2799.00,0.00,5969.00
2023,6,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3193.00,746.00,303.15,19.73,189.52,0.89,232.72,54.00,3.00,61803.00,33538.00,1982.00,7455.00,57.00,18771.00
2023,6,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2049.00,544.00,167.74,19.00,196.45,0.00,160.80,88.00,31.00,47441.00,19197.00,1841.00,13049.00,0.00,13354.00
2023,6,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1672.00,512.00,199.65,15.92,170.80,1.83,123.80,50.00,19.00,39926.00,17087.00,1387.00,11846.00,78.00,9528.00
2023,6,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",141.00,40.00,19.13,0.51,8.52,0.00,11.84,9.00,0.00,2468.00,1681.00,29.00,265.00,0.00,493.00
2023,6,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",846.00,273.00,102.84,8.83,104.90,0.00,56.43,38.00,20.00,19781.00,7723.00,688.00,6397.00,0.00,4973.00
2023,6,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6050.00,1120.00,401.52,36.01,267.10,2.81,412.55,79.00,2.00,88098.00,44872.00,2675.00,10885.00,125.00,29541.00
2023,6,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1027.00,264.00,125.58,8.44,69.82,0.96,59.20,27.00,2.00,19383.00,10119.00,673.00,4716.00,110.00,3765.00
2023,6,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",530.00,151.00,79.76,4.79,26.84,0.00,39.61,12.00,0.00,10120.00,5812.00,570.00,1262.00,0.00,2476.00
2023,6,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",834.00,182.00,85.47,5.80,36.93,0.98,52.82,7.00,0.00,8980.00,4620.00,494.00,1445.00,45.00,2376.00
2023,6,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",793.00,173.00,86.90,4.00,40.44,0.00,41.66,6.00,1.00,10668.00,6656.00,147.00,1444.00,0.00,2421.00
2023,6,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",3043.00,459.00,183.42,9.43,102.40,0.00,163.75,26.00,4.00,38649.00,21211.00,650.00,4171.00,0.00,12617.00
2023,6,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1214.00,288.00,138.25,4.60,66.94,0.00,78.21,22.00,2.00,18840.00,10181.00,262.00,3190.00,0.00,5207.00
2023,6,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4553.00,799.00,288.36,22.78,151.74,0.00,336.12,39.00,13.00,70755.00,37286.00,2648.00,5930.00,0.00,24891.00
2023,6,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1056.00,312.00,153.30,9.74,63.99,0.00,84.97,17.00,6.00,21360.00,10845.00,859.00,3895.00,0.00,5761.00
2023,5,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19074.00,2244.00,834.43,63.33,459.10,1.31,885.83,73.00,4.00,163869.00,90488.00,6776.00,15202.00,119.00,51284.00
2023,5,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",857.00,138.00,74.53,1.66,37.66,0.00,24.15,9.00,0.00,6956.00,4649.00,65.00,1007.00,0.00,1235.00
2023,5,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",696.00,78.00,39.45,0.31,19.19,0.00,19.05,5.00,5.00,4118.00,1995.00,33.00,1042.00,0.00,1048.00
2023,5,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2296.00,290.00,121.47,4.32,66.84,0.00,97.37,12.00,1.00,20334.00,10851.00,1196.00,1844.00,0.00,6443.00
2023,5,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",466.00,74.00,50.37,1.88,4.14,0.00,17.60,1.00,0.00,3511.00,2633.00,98.00,106.00,0.00,674.00
2023,5,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",440.00,47.00,32.30,0.95,9.16,0.00,4.60,0.00,0.00,3109.00,2380.00,69.00,299.00,0.00,361.00
2023,5,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",697.00,95.00,56.07,1.73,25.62,0.00,11.58,5.00,2.00,5258.00,3802.00,134.00,748.00,0.00,574.00
2023,5,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1107.00,202.00,68.61,1.77,92.96,0.00,38.65,6.00,12.00,11077.00,4458.00,92.00,4653.00,0.00,1874.00
2023,5,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",935.00,146.00,66.70,2.44,48.38,0.00,28.48,3.00,7.00,7449.00,4032.00,242.00,1604.00,0.00,1571.00
2023,5,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5341.00,547.00,241.00,17.14,97.61,0.00,191.25,27.00,0.00,39890.00,23216.00,1160.00,3477.00,0.00,12037.00
2023,5,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",544.00,72.00,41.98,0.00,19.14,0.00,10.88,1.00,0.00,3386.00,2135.00,0.00,604.00,0.00,647.00
2023,5,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1018.00,184.00,96.96,2.51,51.63,0.00,32.90,10.00,6.00,10345.00,5962.00,155.00,2206.00,0.00,2022.00
2023,5,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",241.00,33.00,20.96,0.00,4.53,0.00,7.51,1.00,0.00,1562.00,994.00,0.00,156.00,0.00,412.00
2023,5,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",698.00,135.00,50.45,2.59,51.83,1.00,29.14,4.00,8.00,7291.00,2959.00,361.00,2338.00,21.00,1612.00
2023,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2555.00,407.00,163.16,11.54,145.13,2.44,84.73,21.00,4.00,26583.00,13114.00,1866.00,4639.00,66.00,6898.00
2023,5,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1308.00,241.00,87.48,2.87,115.25,0.84,34.56,9.00,1.00,11601.00,5004.00,75.00,4325.00,92.00,2105.00
2023,5,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3150.00,448.00,183.25,11.44,101.91,1.00,150.40,34.00,1.00,29460.00,13326.00,1066.00,3915.00,124.00,11029.00
2023,5,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2209.00,272.00,135.19,14.70,45.61,0.00,76.50,15.00,0.00,17571.00,9293.00,1835.00,1746.00,0.00,4697.00
2023,5,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1737.00,312.00,149.21,6.84,81.43,1.00,73.51,8.00,6.00,20204.00,10769.00,1071.00,3851.00,89.00,4424.00
2023,5,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",119.00,16.00,7.96,0.00,3.40,0.00,4.64,1.00,0.00,748.00,414.00,0.00,126.00,0.00,208.00
2023,5,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",877.00,184.00,79.76,3.70,67.69,0.00,32.85,4.00,3.00,10110.00,5251.00,310.00,2666.00,0.00,1883.00
2023,5,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5580.00,552.00,241.02,16.56,123.93,0.00,170.49,28.00,1.00,41834.00,25235.00,1251.00,4057.00,0.00,11291.00
2023,5,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1069.00,168.00,91.37,2.22,43.11,0.00,31.30,8.00,1.00,9861.00,6326.00,104.00,1394.00,0.00,2037.00
2023,5,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",463.00,44.00,31.91,0.00,4.16,0.00,7.93,2.00,0.00,2304.00,1615.00,0.00,109.00,0.00,580.00
2023,5,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",893.00,100.00,53.19,1.34,27.42,0.00,18.05,3.00,2.00,5278.00,3769.00,41.00,791.00,0.00,677.00
